install_time,event_time,event_name,gacha,buff,stage,tutorial,level,event_revenue_krw,region,country_code,state,city,postal_code,dma,operator,carrier,language,user_id
2023-07-04 21:31:24.000000 UTC,2023-07-04 21:50:52.000000 UTC,level_0030,,,,,30,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-04 23:36:49.000000 UTC,level_0060,,,,,60,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 00:04:20.000000 UTC,level_0070,,,,,70,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 01:31:21.000000 UTC,level_0090,,,,,90,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 05:40:08.000000 UTC,level_0100,,,,,100,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-06 20:57:57.000000 UTC,level_0140,,,,,140,,EU,DE,RP,Kaltenengers,56220,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 00:06:55.000000 UTC,stage_0003,,,3,,,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 00:07:23.000000 UTC,stage_0004,,,4,,,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 00:07:55.000000 UTC,stage_0005,,,5,,,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 05:47:38.000000 UTC,stage_0007,,,7,,,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 05:50:53.000000 UTC,stage_0009,,,9,,,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 05:51:22.000000 UTC,stage_0010,,,10,,,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 05:51:45.000000 UTC,stage_0011,,,11,,,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-05 17:13:52.000000 UTC,stage_0013,,,13,,,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-04 21:33:41.000000 UTC,tutorial_0002,,,,2,,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-04 21:35:10.000000 UTC,tutorial_0007,,,,7,,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-21 07:48:21.000000 UTC,2023-07-21 08:05:13.000000 UTC,level_0020,,,,,20,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 08:14:26.000000 UTC,level_0030,,,,,30,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 08:59:33.000000 UTC,level_0040,,,,,40,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 09:30:18.000000 UTC,level_0050,,,,,50,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 09:57:37.000000 UTC,level_0060,,,,,60,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:02:34.000000 UTC,level_0080,,,,,80,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:02:40.000000 UTC,level_0110,,,,,110,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:02:42.000000 UTC,level_0120,,,,,120,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:45:33.000000 UTC,level_0130,,,,,130,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 15:15:50.000000 UTC,level_0150,,,,,150,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 16:25:45.000000 UTC,level_0160,,,,,160,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 17:48:46.000000 UTC,level_0170,,,,,170,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 22:40:56.000000 UTC,level_0220,,,,,220,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-22 05:07:23.000000 UTC,level_0250,,,,,250,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-22 08:09:51.000000 UTC,level_0260,,,,,260,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-22 15:12:17.000000 UTC,level_0290,,,,,290,,EU,DE,HE,Wiesbaden,65187,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-22 20:25:38.000000 UTC,level_0310,,,,,310,,EU,DE,HE,Wiesbaden,65187,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-23 01:36:11.000000 UTC,level_0320,,,,,320,,EU,DE,HE,Wiesbaden,65187,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 09:18:16.000000 UTC,purchase,,,,,,5732,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 08:05:44.000000 UTC,stage_0001,,,1,,,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 08:30:29.000000 UTC,stage_0003,,,3,,,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 08:43:59.000000 UTC,stage_0006,,,6,,,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 08:45:00.000000 UTC,stage_0008,,,8,,,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 09:50:08.000000 UTC,stage_0009,,,9,,,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:50:23.000000 UTC,stage_0011,,,11,,,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:51:06.000000 UTC,stage_0013,,,13,,,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:51:24.000000 UTC,stage_0014,,,14,,,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:51:49.000000 UTC,stage_0015,,,15,,,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:53:00.000000 UTC,stage_0017,,,17,,,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:53:53.000000 UTC,stage_0018,,,18,,,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 12:56:37.000000 UTC,stage_0020,,,20,,,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 15:04:55.000000 UTC,stage_0022,,,22,,,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 15:05:47.000000 UTC,stage_0023,,,23,,,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 18:04:25.000000 UTC,stage_0028,,,28,,,,EU,DE,RP,Mainz,55118,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-22 16:01:25.000000 UTC,stage_0031,,,31,,,,EU,DE,HE,Wiesbaden,65187,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-23 01:51:55.000000 UTC,stage_0034,,,34,,,,EU,DE,HE,Wiesbaden,65187,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-23 01:52:12.000000 UTC,stage_0035,,,35,,,,EU,DE,HE,Wiesbaden,65187,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-23 01:52:38.000000 UTC,stage_0036,,,36,,,,EU,DE,HE,Wiesbaden,65187,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-23 14:59:59.000000 UTC,stage_0039,,,39,,,,EU,DE,RP,Ludwigshafen,67071,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-21 07:48:21.000000 UTC,2023-07-21 07:54:05.000000 UTC,tutorial_0003,,,,3,,,EU,DE,HE,Wiesbaden,65199,276003,MEDIONmobile,MEDIONmobile,English,81406435
2023-07-23 15:49:31.000000 UTC,2023-07-24 00:53:11.000000 UTC,level_0360,,,,,360,,EU,DE,RP,Ludwigshafen,67071,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-24 13:38:30.000000 UTC,level_0400,,,,,400,,EU,DE,HE,Russelsheim,65428,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-26 01:45:06.000000 UTC,level_0450,,,,,450,,EU,DE,HE,Frankfurt Am Main,65929,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-26 13:28:24.000000 UTC,level_0470,,,,,470,,EU,DE,SL,Saarbrucken,66119,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-28 02:02:39.000000 UTC,level_0510,,,,,510,,EU,DE,HE,Frankfurt Am Main,60326,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-28 21:10:32.000000 UTC,level_0530,,,,,530,,EU,DE,HE,Frankfurt Am Main,60316,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-29 12:41:04.000000 UTC,level_0540,,,,,540,,EU,DE,SL,Saarbrucken,66119,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-24 03:12:41.000000 UTC,stage_0041,,,41,,,,EU,DE,RP,Ludwigshafen,67071,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-24 03:13:33.000000 UTC,stage_0042,,,42,,,,EU,DE,RP,Ludwigshafen,67071,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-25 03:13:32.000000 UTC,stage_0043,,,43,,,,EU,DE,HE,Frankfurt Am Main,65929,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-28 21:22:11.000000 UTC,stage_0047,,,47,,,,EU,DE,HE,Frankfurt Am Main,60316,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-28 21:22:51.000000 UTC,stage_0048,,,48,,,,EU,DE,HE,Frankfurt Am Main,60316,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-31 02:03:59.000000 UTC,stage_0049,,,49,,,,EU,DE,HE,Frankfurt Am Main,60326,276003,AT&T,AT&T,English,95279276
2023-07-23 15:49:31.000000 UTC,2023-07-31 02:04:26.000000 UTC,stage_0050,,,50,,,,EU,DE,HE,Frankfurt Am Main,60326,276003,AT&T,AT&T,English,95279276
2023-06-18 22:37:14.000000 UTC,2023-06-18 22:57:42.000000 UTC,tutorial_0002,,,,2,,,EU,DE,BW,Murrhardt,71540,276004,MEDIONmobile,MEDIONmobile,Deutsch,75679493
2023-06-18 22:37:14.000000 UTC,2023-06-18 23:00:11.000000 UTC,tutorial_0003,,,,3,,,EU,DE,BW,Murrhardt,71540,276004,MEDIONmobile,MEDIONmobile,Deutsch,75679493
2023-07-10 04:27:38.000000 UTC,2023-07-10 04:40:20.000000 UTC,shop,,,,,,,EU,DE,BW,Zell Im Wiesental,79669,276004,,,Deutsch,57508390
2023-07-10 04:27:38.000000 UTC,2023-07-10 04:33:55.000000 UTC,tutorial_0001,,,,1,,,EU,DE,BW,Zell Im Wiesental,79669,276004,,,Deutsch,57508390
2023-07-10 04:27:38.000000 UTC,2023-07-10 04:35:43.000000 UTC,tutorial_0003,,,,3,,,EU,DE,BW,Zell Im Wiesental,79669,276004,,,Deutsch,57508390
2023-07-10 04:27:38.000000 UTC,2023-07-10 04:40:31.000000 UTC,tutorial_0004,,,,4,,,EU,DE,BW,Zell Im Wiesental,79669,276004,,,Deutsch,57508390
2023-07-10 04:27:38.000000 UTC,2023-07-10 04:42:53.000000 UTC,tutorial_0005,,,,5,,,EU,DE,BW,Zell Im Wiesental,79669,276004,,,Deutsch,57508390
2023-07-10 04:27:38.000000 UTC,2023-07-10 04:46:55.000000 UTC,tutorial_0010,,,,10,,,EU,DE,BW,Zell Im Wiesental,79669,276004,,,Deutsch,57508390
2023-05-22 14:47:07.000000 UTC,2023-06-23 05:41:27.000000 UTC,stage_0039,,,39,,,,EU,DE,BY,Nuremberg,90439,276005,GLOBE,GLOBE,English,7071580
2023-05-29 04:18:05.000000 UTC,2023-07-24 14:14:23.000000 UTC,shop,,,,,,,EU,DE,BY,Gunzenhausen,91710,276005,IR-MCI,IR-MCI,English,35446615
2023-07-13 05:17:08.000000 UTC,2023-07-13 05:21:29.000000 UTC,tutorial_0003,,,,3,,,EU,DE,BY,Munich,80797,276005,o2 - de,o2 - de,Deutsch,76518811
2023-07-13 05:17:08.000000 UTC,2023-07-13 05:21:47.000000 UTC,tutorial_0005,,,,5,,,EU,DE,BY,Munich,80797,276005,o2 - de,o2 - de,Deutsch,76518811
2023-07-13 05:17:08.000000 UTC,2023-07-13 05:22:24.000000 UTC,tutorial_0007,,,,7,,,EU,DE,BY,Munich,80797,276005,o2 - de,o2 - de,Deutsch,76518811
2023-07-13 05:17:08.000000 UTC,2023-07-13 05:22:33.000000 UTC,tutorial_0008,,,,8,,,EU,DE,BY,Munich,80797,276005,o2 - de,o2 - de,Deutsch,76518811
2023-07-13 05:17:08.000000 UTC,2023-07-13 05:22:51.000000 UTC,tutorial_0009,,,,9,,,EU,DE,BY,Munich,80797,276005,o2 - de,o2 - de,Deutsch,76518811
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:12:23.000000 UTC,level_0010,,,,,10,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:28:35.000000 UTC,level_0030,,,,,30,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:39:42.000000 UTC,level_0060,,,,,60,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:52:27.000000 UTC,level_0080,,,,,80,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 05:32:06.000000 UTC,level_0100,,,,,100,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:00:58.000000 UTC,tutorial_0001,,,,1,,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:03:09.000000 UTC,tutorial_0002,,,,2,,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:03:10.000000 UTC,tutorial_0003,,,,3,,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:03:24.000000 UTC,tutorial_0004,,,,4,,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:05:38.000000 UTC,tutorial_0005,,,,5,,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:05:39.000000 UTC,tutorial_0006,,,,6,,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:06:44.000000 UTC,tutorial_0008,,,,8,,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2023-06-28 03:58:36.000000 UTC,2023-06-28 04:07:11.000000 UTC,tutorial_0010,,,,10,,,EU,DE,BE,Berlin,14165,276006,T-Mobile Deutschland GmbH,T-Mobile,English,87953358
2022-08-04 15:37:22.000000 UTC,2023-07-30 01:20:42.000000 UTC,level_1020,,,,,1020,,EU,DE,MV,Rostock,18146,276007,Vodafone,vodafone.de,Deutsch,99230045
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:45:06.000000 UTC,shop,,,,,,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:43:52.000000 UTC,shop,,,,,,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:40:47.000000 UTC,level_0020,,,,,20,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:57:39.000000 UTC,level_0030,,,,,30,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:32:11.000000 UTC,tutorial_0001,,,,1,,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:32:16.000000 UTC,tutorial_0002,,,,2,,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:32:51.000000 UTC,tutorial_0003,,,,3,,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:32:58.000000 UTC,tutorial_0004,,,,4,,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:32:59.000000 UTC,tutorial_0005,,,,5,,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:33:00.000000 UTC,tutorial_0006,,,,6,,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:33:16.000000 UTC,tutorial_0009,,,,9,,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2023-07-01 08:29:59.000000 UTC,2023-07-01 08:33:25.000000 UTC,tutorial_0010,,,,10,,,EU,DE,BB,Schulzendorf,15732,276007,o2 - de,o2 - de+,�ѱ��î,15324534
2022-08-05 12:40:21.000000 UTC,2023-07-30 12:46:33.000000 UTC,stage_0024,,,24,,,,EU,DE,SN,Leipzig,4299,276008,Vodafone,vodafone.de,Deutsch,57320908
2023-07-06 20:48:00.000000 UTC,2023-07-06 21:04:00.000000 UTC,level_0010,,,,,10,,EU,DE,SN,Geithain,4643,276008,,,���ܬ��Ñ?�߬����ܬÑ,62096102
2023-07-06 20:48:00.000000 UTC,2023-07-06 21:04:03.000000 UTC,tutorial_0001,,,,1,,,EU,DE,SN,Geithain,4643,276008,,,���ܬ��Ñ?�߬����ܬÑ,62096102
2023-07-12 03:48:44.000000 UTC,2023-07-12 03:51:47.000000 UTC,tutorial_0001,,,,1,,,EU,DE,TH,Erfurt,99097,276008,Telekom.de,Telekom.de,Deutsch,28865900
2023-07-12 03:48:44.000000 UTC,2023-07-12 03:51:52.000000 UTC,tutorial_0002,,,,2,,,EU,DE,TH,Erfurt,99097,276008,Telekom.de,Telekom.de,Deutsch,28865900
2023-06-17 18:30:40.000000 UTC,2023-06-17 18:32:33.000000 UTC,tutorial_0002,,,,2,,,AS,IN,RJ,Jaipur,302022,356001,airtel,IND airtel,English,78350246
2023-06-17 18:30:40.000000 UTC,2023-06-17 18:32:44.000000 UTC,tutorial_0003,,,,3,,,AS,IN,RJ,Jaipur,302022,356001,airtel,IND airtel,English,78350246
2023-06-17 18:30:40.000000 UTC,2023-06-17 18:34:18.000000 UTC,tutorial_0004,,,,4,,,AS,IN,RJ,Jaipur,302022,356001,airtel,IND airtel,English,78350246
2023-06-17 18:30:40.000000 UTC,2023-06-17 18:35:29.000000 UTC,tutorial_0008,,,,8,,,AS,IN,RJ,Jaipur,302022,356001,airtel,IND airtel,English,78350246
2023-06-17 18:30:40.000000 UTC,2023-06-17 18:37:04.000000 UTC,tutorial_0009,,,,9,,,AS,IN,RJ,Jaipur,302022,356001,airtel,IND airtel,English,78350246
2023-06-17 18:30:40.000000 UTC,2023-06-17 18:38:11.000000 UTC,tutorial_0010,,,,10,,,AS,IN,RJ,Jaipur,302022,356001,airtel,IND airtel,English,78350246
2023-06-24 12:00:10.000000 UTC,2023-06-25 12:18:48.000000 UTC,tutorial_0001,,,,1,,,AS,IN,DL,Delhi,110083,356001,Jio 4G,Jio 4G,English,46138566
2023-06-24 12:00:10.000000 UTC,2023-06-25 12:18:57.000000 UTC,tutorial_0002,,,,2,,,AS,IN,DL,Delhi,110083,356001,Jio 4G,Jio 4G,English,46138566
2023-06-24 12:00:10.000000 UTC,2023-06-25 12:19:46.000000 UTC,tutorial_0003,,,,3,,,AS,IN,DL,Delhi,110083,356001,Jio 4G,Jio 4G,English,46138566
2023-07-10 18:15:34.000000 UTC,2023-07-10 18:50:23.000000 UTC,level_0020,,,,,20,,AS,IN,RJ,Bharatpur,321001,356001,airtel,Airtel,English,47776123
2023-07-10 18:15:34.000000 UTC,2023-07-10 18:59:58.000000 UTC,stage_0001,,,1,,,,AS,IN,RJ,Bharatpur,321001,356001,airtel,Airtel,English,47776123
2023-07-10 18:15:34.000000 UTC,2023-07-10 19:01:27.000000 UTC,stage_0004,,,4,,,,AS,IN,RJ,Bharatpur,321001,356001,airtel,Airtel,English,47776123
2023-07-10 18:15:34.000000 UTC,2023-07-10 18:21:17.000000 UTC,tutorial_0002,,,,2,,,AS,IN,RJ,Bharatpur,321001,356001,airtel,Airtel,English,47776123
2023-07-10 18:15:34.000000 UTC,2023-07-10 18:22:43.000000 UTC,tutorial_0005,,,,5,,,AS,IN,RJ,Bharatpur,321001,356001,airtel,Airtel,English,47776123
2023-07-22 02:01:14.000000 UTC,2023-07-22 02:26:41.000000 UTC,shop,,,,,,,AS,IN,RJ,Udaipur,313001,356001,Vi India,Vi India,English,16360412
2023-07-22 02:01:14.000000 UTC,2023-07-22 02:16:55.000000 UTC,shop,,,,,,,AS,IN,RJ,Udaipur,313001,356001,Vi India,Vi India,English,16360412
2023-07-22 02:01:14.000000 UTC,2023-07-22 02:13:49.000000 UTC,level_0010,,,,,10,,AS,IN,RJ,Udaipur,313001,356001,Vi India,Vi India,English,16360412
2023-07-22 02:01:14.000000 UTC,2023-07-22 03:14:28.000000 UTC,level_0050,,,,,50,,AS,IN,RJ,Udaipur,313001,356001,Vi India,Vi India,English,16360412
2023-07-22 02:01:14.000000 UTC,2023-07-22 02:07:42.000000 UTC,tutorial_0001,,,,1,,,AS,IN,RJ,Udaipur,313001,356001,Vi India,Vi India,English,16360412
2023-07-22 02:01:14.000000 UTC,2023-07-22 02:10:50.000000 UTC,tutorial_0006,,,,6,,,AS,IN,RJ,Udaipur,313001,356001,Vi India,Vi India,English,16360412
2023-07-22 02:01:14.000000 UTC,2023-07-22 02:13:50.000000 UTC,tutorial_0008,,,,8,,,AS,IN,RJ,Udaipur,313001,356001,Vi India,Vi India,English,16360412
2023-07-23 15:14:32.000000 UTC,2023-07-23 15:20:38.000000 UTC,tutorial_0004,,,,4,,,AS,IN,RJ,Behror,301701,356001,airtel,airtel,English,13835853
2023-07-23 15:14:32.000000 UTC,2023-07-23 15:20:39.000000 UTC,tutorial_0006,,,,6,,,AS,IN,RJ,Behror,301701,356001,airtel,airtel,English,13835853
2023-07-23 15:14:32.000000 UTC,2023-07-23 15:20:53.000000 UTC,tutorial_0008,,,,8,,,AS,IN,RJ,Behror,301701,356001,airtel,airtel,English,13835853
2023-07-23 15:14:32.000000 UTC,2023-07-23 15:21:10.000000 UTC,tutorial_0009,,,,9,,,AS,IN,RJ,Behror,301701,356001,airtel,airtel,English,13835853
2023-07-23 15:14:32.000000 UTC,2023-07-23 15:21:33.000000 UTC,tutorial_0010,,,,10,,,AS,IN,RJ,Behror,301701,356001,airtel,airtel,English,13835853
2023-06-25 01:02:40.000000 UTC,2023-06-25 01:32:14.000000 UTC,level_0010,,,,,10,,AS,IN,MH,Dhule,424004,356002,BSNL Mobile,BSNL Mobile,English,23072286
2023-06-25 01:02:40.000000 UTC,2023-06-25 01:11:30.000000 UTC,tutorial_0001,,,,1,,,AS,IN,MH,Dhule,424004,356002,BSNL Mobile,BSNL Mobile,English,23072286
